year	category	nominee	win	performance	nominee_id
2008	Best Revival of a Play	Herbert Goldsmith Productions, Inc.	Nominee	The Homecoming	herbert-goldsmith-productions-inc-24490
2008	Best Revival of a Play	Terry E. Schnuck	Nominee	The Homecoming	terry-e-schnuck-109678
2008	Best Revival of a Play	Harold Thau	Nominee	The Homecoming	harold-thau-22155
2008	Best Revival of a Play	Michael Filerman/Lynne Peyser	Nominee	The Homecoming	michael-filerman-lynne-peyser-516199
2008	Best Revival of a Play	Ronald Frankel/David Jaroslawicz	Nominee	The Homecoming	ronald-frankel-david-jaroslawicz-516200
2008	Best Revival of a Play	Love Bunny Entertainment	Nominee	The Homecoming	love-bunny-entertainment-478967
2008	Best Revival of a Play	Roundabout Theatre Company (Todd Haimes: Artistic Director; Harold Wolpert: Managing Director; Julia C. Levy: Executive Director; Gene Feist: Founding Director)	Nominee	Les Liaisons Dangereuses	roundabout-theatre-company-todd-haimes-artistic-director-harold-wolpert-managing-director-julia-c-levy-executive-director-gene-feist-founding-director-406765
2008	Best Revival of a Play	Duncan C. Weldon	Nominee	Macbeth	duncan-c-weldon-21704
2008	Best Revival of a Play	Paul Elliott	Nominee	Macbeth	paul-elliott-23415
2008	Best Revival of a Play	Jeffrey Archer	Nominee	Macbeth	jeffrey-archer-478157
2008	Best Revival of a Play	Bill Ballard	Nominee	Macbeth	bill-ballard-478158
2008	Best Revival of a Play	Terri & Timothy Childs	Nominee	Macbeth	terri-timothy-childs-483776
2008	Best Revival of a Play	Rodger Hess	Nominee	Macbeth	rodger-hess-23693
2008	Best Revival of a Play	David Mirvish	Nominee	Macbeth	david-mirvish-21601
2008	Best Revival of a Play	Adriana Mnuchin	Nominee	Macbeth	adriana-mnuchin-478159
2008	Best Revival of a Play	Emanuel Azenberg	Nominee	Macbeth	emanuel-azenberg-21830
2008	Best Revival of a Play	BAM	Nominee	Macbeth	bam-24197
2008	Best Revival of a Play	Chichester Festival Theatre	Nominee	Macbeth	chichester-festival-theatre-478490
2008	Best Revival of a Musical	Lincoln Center Theater (André Bishop: Artistic Director; Bernard Gersten: Executive Producer)	Winner	South Pacific	lincoln-center-theater-andr-bishop-artistic-director-bernard-gersten-executive-producer-20494
2008	Best Revival of a Musical	Bob Boyett	Winner	South Pacific	bob-boyett-90012
2008	Best Revival of a Musical	Roundabout Theatre Company (Todd Haimes: Artistic Director; Harold Wolpert: Managing Director; Julia C. Levy: Executive Director; Gene Feist: Founding Director)	Nominee	Sunday in the Park with George	roundabout-theatre-company-todd-haimes-artistic-director-harold-wolpert-managing-director-julia-c-levy-executive-director-gene-feist-founding-director-406765
2008	Best Revival of a Musical	The Menier Chocolate Factory (David Babani, Artistic Director)	Nominee	Sunday in the Park with George	the-menier-chocolate-factory-david-babani-artistic-director-457140
2008	Best Revival of a Musical	Bob Boyett	Nominee	Sunday in the Park with George	bob-boyett-90012
2008	Best Revival of a Musical	Debra Black	Nominee	Sunday in the Park with George	debra-black-377198
2008	Best Revival of a Musical	Jam Theatricals	Nominee	Sunday in the Park with George	jam-theatricals-489088
2008	Best Revival of a Musical	Stephanie P. McClelland	Nominee	Sunday in the Park with George	stephanie-p-mcclelland-478527
2008	Best Revival of a Musical	Stewart F. Lane/Bonnie Comley	Nominee	Sunday in the Park with George	stewart-f-lane-bonnie-comley-484998
2008	Best Revival of a Musical	Barbara Manocherian/Jennifer Manocherian	Nominee	Sunday in the Park with George	barbara-manocherian-jennifer-manocherian-516156
2008	Best Revival of a Musical	Ostar Productions	Nominee	Sunday in the Park with George	ostar-productions-472645
2008	Best Revival of a Musical	The Menier Chocolate Factory (David Babani, Artistic Director)	Nominee	Sunday in the Park with George	the-menier-chocolate-factory-david-babani-artistic-director-457140
2008	Best Revival of a Musical	Paul Nicholas and David Ian	Nominee	Grease	paul-nicholas-and-david-ian-517455
2008	Best Revival of a Musical	Nederlander Presentations, Inc.	Nominee	Grease	nederlander-presentations-inc-391308
2008	Best Revival of a Musical	Terry Allen Kramer	Nominee	Grease	terry-allen-kramer-23938
2008	Best Revival of a Musical	Robert Stigwood	Nominee	Grease	robert-stigwood-9711
2008	Best Revival of a Musical	Roger Berlind	Nominee	Gypsy	roger-berlind-23702
2008	Best Revival of a Musical	The R/F/B/V Group	Nominee	Gypsy	the-r-f-b-v-group-473696
2008	Best Revival of a Musical	Roy Furman	Nominee	Gypsy	roy-furman-91627
2008	Best Revival of a Musical	Debra Black	Nominee	Gypsy	debra-black-377198
2008	Best Revival of a Musical	Ted Hartley	Nominee	Gypsy	ted-hartley-109902
2008	Best Revival of a Musical	Roger Horchow	Nominee	Gypsy	roger-horchow-23697
2008	Best Revival of a Musical	David Ian	Nominee	Gypsy	david-ian-76402
2008	Best Revival of a Musical	Scott Rudin	Nominee	Gypsy	scott-rudin-23801
2008	Best Revival of a Musical	Jack Viertel	Nominee	Gypsy	jack-viertel-22413
2008	Best Actor in a Play	Mark Rylance	Winner	Boeing-Boeing	mark-rylance-477458
2008	Best Actor in a Play	Ben Daniels	Nominee	Les Liaisons Dangereuses	ben-daniels-473783
2008	Best Actor in a Play	Patrick Stewart	Nominee	Macbeth	patrick-stewart-9608
2008	Best Actor in a Play	Rufus Sewell	Nominee	Rock 'n' Roll	rufus-sewell-59608
2008	Best Actor in a Play	Laurence Fishburne	Nominee	Thurgood	laurence-fishburne-67498
2008	Best Actress in a Play	Deanna Dunagan	Winner	August: Osage County	deanna-dunagan-467758
2008	Best Actress in a Play	Amy Morton	Nominee	August: Osage County	amy-morton-82075
2008	Best Actress in a Play	S. Epatha Merkerson	Nominee	Come Back, Little Sheba	s-epatha-merkerson-72838
2008	Best Actress in a Play	Kate Fleetwood	Nominee	Macbeth	kate-fleetwood-478136
2008	Best Actress in a Play	Eve Best	Nominee	The Homecoming	eve-best-453968
2008	Best Actor in a Musical	Paulo Szot	Winner	South Pacific	paulo-szot-469449
2008	Best Actor in a Musical	Tom Wopat	Nominee	A Catered Affair	tom-wopat-65643
2008	Best Actor in a Musical	Lin-Manuel Miranda	Nominee	In the Heights	lin-manuel-miranda-459893
2008	Best Actor in a Musical	Stew	Nominee	Passing Strange	stew-475092
2008	Best Actor in a Musical	Daniel Evans	Nominee	Sunday in the Park with George	daniel-evans-73027
2008	Best Actress in a Musical	Patti LuPone	Winner	Gypsy	patti-lupone-50271
2008	Best Actress in a Musical	Faith Prince	Nominee	A Catered Affair	faith-prince-56601
2008	Best Actress in a Musical	Kelli O'Hara	Nominee	South Pacific	kelli-ohara-81331
2008	Best Actress in a Musical	Jenna Russell	Nominee	Sunday in the Park with George	jenna-russell-460340
2008	Best Actress in a Musical	Kerry Butler	Nominee	Xanadu	kerry-butler-74849
2008	Best Featured Actor in a Play	Jim Norton	Winner	The Seafarer	jim-norton-54696
2008	Best Featured Actor in a Play	David Pittu	Nominee	Is He Dead?	david-pittu-74541
2008	Best Featured Actor in a Play	Bobby Cannavale	Nominee	Mauritius	bobby-cannavale-462266
2008	Best Featured Actor in a Play	Raúl Esparza	Nominee	The Homecoming	ral-esparza-75718
2008	Best Featured Actor in a Play	Conleth Hill	Nominee	The Seafarer	conleth-hill-81723
2008	Best Featured Actress in a Play	Rondi Reed	Winner	August: Osage County	rondi-reed-70447
2008	Best Featured Actress in a Play	Mary McCormack	Nominee	Boeing-Boeing	mary-mccormack-52189
2008	Best Featured Actress in a Play	Laurie Metcalf	Nominee	November	laurie-metcalf-52898
2008	Best Featured Actress in a Play	Sinéad Cusack	Nominee	Rock 'n' Roll	sinad-cusack-36941
2008	Best Featured Actress in a Play	Martha Plimpton	Nominee	Top Girls	martha-plimpton-117962
2008	Best Featured Actor in a Musical	Boyd Gaines	Winner	Gypsy	boyd-gaines-41629
2008	Best Featured Actor in a Musical	Robin De Jesús	Nominee	In the Heights	robin-de-jess-412407
2008	Best Featured Actor in a Musical	Daniel Breaker	Nominee	Passing Strange	daniel-breaker-412638
2008	Best Featured Actor in a Musical	Danny Burstein	Nominee	South Pacific	danny-burstein-69936
2008	Best Featured Actor in a Musical	Christopher Fitzgerald	Nominee	Young Frankenstein	christopher-fitzgerald-102301
2008	Best Featured Actress in a Musical	Laura Benanti	Winner	Gypsy	laura-benanti-70646
2008	Best Featured Actress in a Musical	Olga Merediz	Nominee	In the Heights	olga-merediz-82206
2008	Best Featured Actress in a Musical	De'Adre Aziza	Nominee	Passing Strange	deadre-aziza-475095
2008	Best Featured Actress in a Musical	Loretta Ables Sayre	Nominee	South Pacific	loretta-ables-sayre-470291
2008	Best Featured Actress in a Musical	Andrea Martin	Nominee	Young Frankenstein	andrea-martin-51614
2008	Best Scenic Design of a Play	Todd Rosenthal	Winner	August: Osage County	todd-rosenthal-467763
2008	Best Scenic Design of a Play	Scott Pask	Nominee	Les Liaisons Dangereuses	scott-pask-88210
2008	Best Scenic Design of a Play	Anthony Ward	Nominee	Macbeth	anthony-ward-24629
2008	Best Scenic Design of a Play	Peter McKintosh	Nominee	The 39 Steps	peter-mckintosh-475103
2008	Best Scenic Design of a Musical	Michael Yeargan	Winner	South Pacific	michael-yeargan-26593
2008	Best Scenic Design of a Musical	Anna Louizos	Nominee	In the Heights	anna-louizos-81665
2008	Best Scenic Design of a Musical	Timothy Bird	Nominee	Sunday in the Park with George	timothy-bird-472082
2008	Best Scenic Design of a Musical	David Farley	Nominee	Sunday in the Park with George	david-farley-472080
2008	Best Scenic Design of a Musical	The Knifedge Creative Network	Nominee	Sunday in the Park with George	the-knifedge-creative-network-477268
2008	Best Scenic Design of a Musical	Robin Wagner	Nominee	Young Frankenstein	robin-wagner-26561
2008	Best Costume Design of a Play	Katrina Lindsay	Winner	Les Liaisons Dangereuses	katrina-lindsay-473782
2008	Best Costume Design of a Play	Rob Howell	Nominee	Boeing-Boeing	rob-howell-75896
2008	Best Costume Design of a Play	Gregory Gale	Nominee	Cyrano de Bergerac	gregory-gale-24918
2008	Best Costume Design of a Play	Peter McKintosh	Nominee	The 39 Steps	peter-mckintosh-475103
2008	Best Costume Design of a Musical	Catherine Zuber	Winner	South Pacific	catherine-zuber-24742
2008	Best Costume Design of a Musical	Martin Pakledinaz	Nominee	Gypsy	martin-pakledinaz-25098
2008	Best Costume Design of a Musical	Paul Tazewell	Nominee	In the Heights	paul-tazewell-25200
2008	Best Costume Design of a Musical	David Farley	Nominee	Sunday in the Park with George	david-farley-472080
2008	Best Lighting Design of a Play	Kevin Adams	Winner	The 39 Steps	kevin-adams-25504
2008	Best Lighting Design of a Play	Ann G. Wrightson	Nominee	August: Osage County	ann-g-wrightson-405528
2008	Best Lighting Design of a Play	Donald Holder	Nominee	Les Liaisons Dangereuses	donald-holder-25700
2008	Best Lighting Design of a Play	Howard Harrison	Nominee	Macbeth	howard-harrison-25686
2008	Best Lighting Design of a Musical	Donald Holder	Winner	South Pacific	donald-holder-25700
2008	Best Lighting Design of a Musical	Howell Binkley	Nominee	In the Heights	howell-binkley-25554
2008	Best Lighting Design of a Musical	Ken Billington	Nominee	Sunday in the Park with George	ken-billington-24677
2008	Best Lighting Design of a Musical	Natasha Katz	Nominee	The Little Mermaid	natasha-katz-25733
2008	Best Sound Design of a Play	Mic Pool	Winner	The 39 Steps	mic-pool-70114
2008	Best Sound Design of a Play	Simon Baker	Nominee	Boeing-Boeing	simon-baker-69812
2008	Best Sound Design of a Play	Adam Cork	Nominee	Macbeth	adam-cork-456482
2008	Best Sound Design of a Play	Ian Dickinson	Nominee	Rock 'n' Roll	ian-dickinson-460603
2008	Best Sound Design of a Musical	Scott Lehrer	Winner	South Pacific	scott-lehrer-69902
2008	Best Sound Design of a Musical	Dan Moses Schreier	Nominee	Gypsy	dan-moses-schreier-69578
2008	Best Sound Design of a Musical	Acme Sound Partners	Nominee	In the Heights	acme-sound-partners-80635
2008	Best Sound Design of a Musical	Sebastian Frost	Nominee	Sunday in the Park with George	sebastian-frost-76385
2008	Best Direction of a Play	Anna D. Shapiro	Winner	August: Osage County	anna-d-shapiro-467762
2008	Best Direction of a Play	Matthew Warchus	Nominee	Boeing-Boeing	matthew-warchus-16443
2008	Best Direction of a Play	Maria Aitken	Nominee	The 39 Steps	maria-aitken-469222
2008	Best Direction of a Play	Conor McPherson	Nominee	The Seafarer	conor-mcpherson-4900
2008	Best Direction of a Musical	Bartlett Sher	Winner	South Pacific	bartlett-sher-390708
2008	Best Direction of a Musical	Arthur Laurents	Nominee	Gypsy	arthur-laurents-4307
2008	Best Direction of a Musical	Thomas Kail	Nominee	In the Heights	thomas-kail-459890
2008	Best Direction of a Musical	Sam Buntrock	Nominee	Sunday in the Park with George	sam-buntrock-457139
2008	Best Choreography	Andy Blankenbuehler	Winner	In the Heights	andy-blankenbuehler-32280
2008	Best Choreography	Rob Ashford	Nominee	Cry-Baby	rob-ashford-69612
2008	Best Choreography	Christopher Gattelli	Nominee	South Pacific	christopher-gattelli-100170
2008	Best Choreography	Dan Knechtges	Nominee	Xanadu	dan-knechtges-392863
2008	Best Orchestrations	Alex Lacamoire	Winner	In the Heights	alex-lacamoire-112595
2008	Best Orchestrations	Bill Sherman	Winner	In the Heights	bill-sherman-459903
2008	Best Orchestrations	Jonathan Tunick	Nominee	A Catered Affair	jonathan-tunick-12646
2008	Best Orchestrations	Heidi Rodewald	Nominee	Passing Strange	heidi-rodewald-475093
2008	Best Orchestrations	Stew	Nominee	Passing Strange	stew-475092
2008	Best Orchestrations	Jason Carr	Nominee	Sunday in the Park with George	jason-carr-72181
2008	Regional Theatre Award	Chicago Shakespeare Theater (Rick Boynton, Creative Producer; Barbara Gaines, Artistic Director; Criss Henderson, Executive Director)	Recipient	No Associated Performance
2008	Special Award	Robert Russell Bennett	Recipient	No Associated Performance
2008	Special Award for Lifetime Achievement	Stephen Sondheim	Recipient	No Associated Performance
2007	Best Play	Lincoln Center Theater (André Bishop: Artistic Director; Bernard Gersten: Executive Producer)	Winner	The Coast of Utopia [Part 1 - Voyage]	lincoln-center-theater-andr-bishop-artistic-director-bernard-gersten-executive-producer-20494
2007	Best Play	Bob Boyett	Winner	The Coast of Utopia [Part 1 - Voyage]	bob-boyett-90012
2007	Best Play	Tom Stoppard	Winner	The Coast of Utopia [Part 1 - Voyage]	tom-stoppard-8912
2007	Best Play	Lincoln Center Theater (André Bishop: Artistic Director; Bernard Gersten: Executive Producer)	Winner	The Coast of Utopia [Part 2 - Shipwreck]	lincoln-center-theater-andr-bishop-artistic-director-bernard-gersten-executive-producer-20494
2007	Best Play	Bob Boyett	Winner	The Coast of Utopia [Part 2 - Shipwreck]	bob-boyett-90012
2007	Best Play	Tom Stoppard	Winner	The Coast of Utopia [Part 2 - Shipwreck]	tom-stoppard-8912
2007	Best Play	Lincoln Center Theater (André Bishop: Artistic Director; Bernard Gersten: Executive Producer)	Winner	The Coast of Utopia [Part 3 - Salvage]	lincoln-center-theater-andr-bishop-artistic-director-bernard-gersten-executive-producer-20494
2007	Best Play	Bob Boyett	Winner	The Coast of Utopia [Part 3 - Salvage]	bob-boyett-90012
2007	Best Play	Tom Stoppard	Winner	The Coast of Utopia [Part 3 - Salvage]	tom-stoppard-8912
2007	Best Play	Arielle Tepper Madover	Nominee	Frost/Nixon	arielle-tepper-madover-453361
2007	Best Play	Matthew Byam Shaw	Nominee	Frost/Nixon	matthew-byam-shaw-453360
2007	Best Play	Robert Fox	Nominee	Frost/Nixon	robert-fox-23626
2007	Best Play	ACT Productions	Nominee	Frost/Nixon	act-productions-76194
2007	Best Play	David Binder	Nominee	Frost/Nixon	david-binder-118010
2007	Best Play	Debra Black	Nominee	Frost/Nixon	debra-black-377198
2007	Best Play	Annette Niemtzow/Harlene Freezer	Nominee	Frost/Nixon	annette-niemtzow-harlene-freezer-517384
2007	Best Play	The Weinstein Company	Nominee	Frost/Nixon	the-weinstein-company-457580
2007	Best Play	The Donmar Warehouse (Michael Grandage, Artistic Director)	Nominee	Frost/Nixon	the-donmar-warehouse-michael-grandage-artistic-director-457319
2007	Best Play	Peter Morgan	Nominee	Frost/Nixon	peter-morgan-453362
2007	Best Play	Roy Gabay	Nominee	The Little Dog Laughed	roy-gabay-23725
2007	Best Play	Susan Dietz	Nominee	The Little Dog Laughed	susan-dietz-23902
2007	Best Play	Morris Berchard	Nominee	The Little Dog Laughed	morris-berchard-453313
2007	Best Play	Steve Bozeman	Nominee	The Little Dog Laughed	steve-bozeman-453315
2007	Best Play	Ted Snowdon	Nominee	The Little Dog Laughed	ted-snowdon-23931
2007	Best Play	Jerry Frankel/Doug Nevin	Nominee	The Little Dog Laughed	jerry-frankel-doug-nevin-517567
2007	Best Play	Jennifer Manocherian/Ina Meibach	Nominee	The Little Dog Laughed	jennifer-manocherian-ina-meibach-517569
2007	Best Play	Second Stage Theater (Carole Rothman, Artistic Director; Ellen Richard, Executive Director)	Nominee	The Little Dog Laughed	second-stage-theater-carole-rothman-artistic-director-ellen-richard-executive-director-453320
2007	Best Play	Douglas Carter Beane	Nominee	The Little Dog Laughed	douglas-carter-beane-407150
2007	Best Play	Jujamcyn Theaters (Rocco Landesman: President; Paul Libin: Producing Director; Jack Viertel: Creative Director; Jordan Roth: Vice President)	Nominee	Radio Golf	jujamcyn-theaters-rocco-landesman-president-paul-libin-producing-director-jack-viertel-creative-director-jordan-roth-vice-president-457458
2007	Best Play	Margo Lion	Nominee	Radio Golf	margo-lion-23050
2007	Best Play	Jeffrey Richards	Nominee	Radio Golf	jeffrey-richards-72831
2007	Best Play	Jerry Frankel	Nominee	Radio Golf	jerry-frankel-1166
2007	Best Play	Tamara Tunie	Nominee	Radio Golf	tamara-tunie-90125
2007	Best Play	Wendell Pierce	Nominee	Radio Golf	wendell-pierce-85308
