year	category	nominee	winner	film
2008	SOUND MIXING	David Parker, Michael Semanick, Ren Klyce and Mark Weingarten	False	The Curious Case of Benjamin Button
2008	SOUND MIXING	Lora Hirschberg, Gary Rizzo and Ed Novick	False	The Dark Knight
2008	SOUND MIXING	Ian Tapp, Richard Pryke and Resul Pookutty	True	Slumdog Millionaire
2008	SOUND MIXING	Tom Myers, Michael Semanick and Ben Burtt	False	WALL-E
2008	SOUND MIXING	Chris Jenkins, Frank A. Montaño and Petr Forejt	False	Wanted
2008	VISUAL EFFECTS	Eric Barba, Steve Preeg, Burt Dalton and Craig Barron	True	The Curious Case of Benjamin Button
2008	VISUAL EFFECTS	Nick Davis, Chris Corbould, Tim Webber and Paul Franklin	False	The Dark Knight
2008	VISUAL EFFECTS	John Nelson, Ben Snow, Dan Sudick and Shane Mahan	False	Iron Man
2008	WRITING (Adapted Screenplay)	Screenplay by Eric Roth; Screen story by Eric Roth and Robin Swicord	False	The Curious Case of Benjamin Button
2008	WRITING (Adapted Screenplay)	Written by John Patrick Shanley	False	Doubt
2008	WRITING (Adapted Screenplay)	Screenplay by Peter Morgan	False	Frost/Nixon
2008	WRITING (Adapted Screenplay)	Screenplay by David Hare	False	The Reader
2008	WRITING (Adapted Screenplay)	Screenplay by Simon Beaufoy	True	Slumdog Millionaire
2008	WRITING (Original Screenplay)	Written by Courtney Hunt	False	Frozen River
2008	WRITING (Original Screenplay)	Written by Mike Leigh	False	Happy-Go-Lucky
2008	WRITING (Original Screenplay)	Written by Martin McDonagh	False	In Bruges
2008	WRITING (Original Screenplay)	Written by Dustin Lance Black	True	Milk
2008	WRITING (Original Screenplay)	Screenplay by Andrew Stanton, Jim Reardon; Original story by Andrew Stanton, Pete Docter	False	WALL-E
2008	JEAN HERSHOLT HUMANITARIAN AWARD	Jerry Lewis	True	
2009	ACTOR IN A LEADING ROLE	Jeff Bridges	True	Crazy Heart
2009	ACTOR IN A LEADING ROLE	George Clooney	False	Up in the Air
2009	ACTOR IN A LEADING ROLE	Colin Firth	False	A Single Man
2009	ACTOR IN A LEADING ROLE	Morgan Freeman	False	Invictus
2009	ACTOR IN A LEADING ROLE	Jeremy Renner	False	The Hurt Locker
2009	ACTOR IN A SUPPORTING ROLE	Matt Damon	False	Invictus
2009	ACTOR IN A SUPPORTING ROLE	Woody Harrelson	False	The Messenger
2009	ACTOR IN A SUPPORTING ROLE	Christopher Plummer	False	The Last Station
2009	ACTOR IN A SUPPORTING ROLE	Stanley Tucci	False	The Lovely Bones
2009	ACTOR IN A SUPPORTING ROLE	Christoph Waltz	True	Inglourious Basterds
2009	ACTRESS IN A LEADING ROLE	Sandra Bullock	True	The Blind Side
2009	ACTRESS IN A LEADING ROLE	Helen Mirren	False	The Last Station
2009	ACTRESS IN A LEADING ROLE	Carey Mulligan	False	An Education
2009	ACTRESS IN A LEADING ROLE	Gabourey Sidibe	False	Precious: Based on the Novel 'Push' by Sapphire
2009	ACTRESS IN A LEADING ROLE	Meryl Streep	False	Julie & Julia
2009	ACTRESS IN A SUPPORTING ROLE	Penélope Cruz	False	Nine
2009	ACTRESS IN A SUPPORTING ROLE	Vera Farmiga	False	Up in the Air
2009	ACTRESS IN A SUPPORTING ROLE	Maggie Gyllenhaal	False	Crazy Heart
2009	ACTRESS IN A SUPPORTING ROLE	Anna Kendrick	False	Up in the Air
2009	ACTRESS IN A SUPPORTING ROLE	Mo'Nique	True	Precious: Based on the Novel 'Push' by Sapphire
2009	ANIMATED FEATURE FILM	Henry Selick	False	Coraline
2009	ANIMATED FEATURE FILM	Wes Anderson	False	Fantastic Mr. Fox
2009	ANIMATED FEATURE FILM	John Musker and Ron Clements	False	The Princess and the Frog
2009	ANIMATED FEATURE FILM	Tomm Moore	False	The Secret of Kells
2009	ANIMATED FEATURE FILM	Pete Docter	True	Up
2009	ART DIRECTION	Production Design: Rick Carter and Robert Stromberg; Set Decoration: Kim Sinclair	True	Avatar
2009	ART DIRECTION	Production Design: Dave Warren and Anastasia Masaro; Set Decoration: Caroline Smith	False	The Imaginarium of Doctor Parnassus
2009	ART DIRECTION	Production Design: John Myhre; Set Decoration: Gordon Sim	False	Nine
2009	ART DIRECTION	Production Design: Sarah Greenwood; Set Decoration: Katie Spencer	False	Sherlock Holmes
2009	ART DIRECTION	Production Design: Patrice Vermette; Set Decoration: Maggie Gray	False	The Young Victoria
2009	CINEMATOGRAPHY	Mauro Fiore	True	Avatar
2009	CINEMATOGRAPHY	Bruno Delbonnel	False	Harry Potter and the Half-Blood Prince
2009	CINEMATOGRAPHY	Barry Ackroyd	False	The Hurt Locker
2009	CINEMATOGRAPHY	Robert Richardson	False	Inglourious Basterds
2009	CINEMATOGRAPHY	Christian Berger	False	The White Ribbon
2009	COSTUME DESIGN	Janet Patterson	False	Bright Star
2009	COSTUME DESIGN	Catherine Leterrier	False	Coco before Chanel
2009	COSTUME DESIGN	Monique Prudhomme	False	The Imaginarium of Doctor Parnassus
2009	COSTUME DESIGN	Colleen Atwood	False	Nine
2009	COSTUME DESIGN	Sandy Powell	True	The Young Victoria
2009	DIRECTING	James Cameron	False	Avatar
2009	DIRECTING	Kathryn Bigelow	True	The Hurt Locker
2009	DIRECTING	Quentin Tarantino	False	Inglourious Basterds
2009	DIRECTING	Lee Daniels	False	Precious: Based on the Novel 'Push' by Sapphire
2009	DIRECTING	Jason Reitman	False	Up in the Air
2009	DOCUMENTARY (Feature)	Anders Østergaard and Lise Lense-Møller	False	Burma VJ
2009	DOCUMENTARY (Feature)	Louie Psihoyos and Fisher Stevens	True	The Cove
2009	DOCUMENTARY (Feature)	Robert Kenner and Elise Pearlstein	False	Food, Inc.
2009	DOCUMENTARY (Feature)	Judith Ehrlich and Rick Goldsmith	False	The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers
2009	DOCUMENTARY (Feature)	Rebecca Cammisa	False	Which Way Home
2009	DOCUMENTARY (Short Subject)	Jon Alpert and Matthew O'Neill	False	China's Unnatural Disaster: The Tears of Sichuan Province
2009	DOCUMENTARY (Short Subject)	Daniel Junge and Henry Ansbacher	False	The Last Campaign of Governor Booth Gardner
2009	DOCUMENTARY (Short Subject)	Steven Bognar and Julia Reichert	False	The Last Truck: Closing of a GM Plant
2009	DOCUMENTARY (Short Subject)	Roger Ross Williams and Elinor Burkett	True	Music by Prudence
2009	DOCUMENTARY (Short Subject)	Bartek Konopka and Anna Wydra	False	Rabbit à la Berlin
2009	FILM EDITING	Stephen Rivkin, John Refoua and James Cameron	False	Avatar
2009	FILM EDITING	Julian Clarke	False	District 9
2009	FILM EDITING	Bob Murawski and Chris Innis	True	The Hurt Locker
2009	FILM EDITING	Sally Menke	False	Inglourious Basterds
2009	FILM EDITING	Joe Klotz	False	Precious: Based on the Novel 'Push' by Sapphire
2009	FOREIGN LANGUAGE FILM	Israel	False	Ajami
2009	FOREIGN LANGUAGE FILM	Peru	False	The Milk of Sorrow
2009	FOREIGN LANGUAGE FILM	France	False	A Prophet
2009	FOREIGN LANGUAGE FILM	Argentina	True	The Secret in Their Eyes
2009	FOREIGN LANGUAGE FILM	Germany	False	The White Ribbon
2009	MAKEUP	Aldo Signoretti and Vittorio Sodano	False	Il Divo
2009	MAKEUP	Barney Burman, Mindy Hall and Joel Harlow	True	Star Trek
2009	MAKEUP	Jon Henry Gordon and Jenny Shircore	False	The Young Victoria
2009	MUSIC (Original Score)	James Horner	False	Avatar
2009	MUSIC (Original Score)	Alexandre Desplat	False	Fantastic Mr. Fox
2009	MUSIC (Original Score)	Marco Beltrami and Buck Sanders	False	The Hurt Locker
2009	MUSIC (Original Score)	Hans Zimmer	False	Sherlock Holmes
2009	MUSIC (Original Score)	Michael Giacchino	True	Up
2009	MUSIC (Original Song)	Music and Lyric by Randy Newman	False	The Princess and the Frog
2009	MUSIC (Original Song)	Music and Lyric by Randy Newman	False	The Princess and the Frog
2009	MUSIC (Original Song)	Music by Reinhardt Wagner; Lyric by Frank Thomas	False	Paris 36
2009	MUSIC (Original Song)	Music and Lyric by Maury Yeston	False	Nine
2009	MUSIC (Original Song)	Music and Lyric by Ryan Bingham and T Bone Burnett	True	Crazy Heart
2009	BEST PICTURE	James Cameron and Jon Landau, Producers	False	Avatar
2009	BEST PICTURE	Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers	False	The Blind Side
2009	BEST PICTURE	Peter Jackson and Carolynne Cunningham, Producers	False	District 9
2009	BEST PICTURE	Finola Dwyer and Amanda Posey, Producers	False	An Education
2009	BEST PICTURE	Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers	True	The Hurt Locker
2009	BEST PICTURE	Lawrence Bender, Producer	False	Inglourious Basterds
2009	BEST PICTURE	Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers	False	Precious: Based on the Novel 'Push' by Sapphire
2009	BEST PICTURE	Joel Coen and Ethan Coen, Producers	False	A Serious Man
2009	BEST PICTURE	Jonas Rivera, Producer	False	Up
2009	BEST PICTURE	Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers	False	Up in the Air
2009	SHORT FILM (Animated)	Fabrice O. Joubert	False	French Roast
2009	SHORT FILM (Animated)	Nicky Phelan and Darragh O'Connell	False	Granny O'Grimm's Sleeping Beauty
2009	SHORT FILM (Animated)	Javier Recio Gracia	False	The Lady and the Reaper (La Dama y la Muerte)
2009	SHORT FILM (Animated)	Nicolas Schmerkin	True	Logorama
2009	SHORT FILM (Animated)	Nick Park	False	A Matter of Loaf and Death
2009	SHORT FILM (Live Action)	Juanita Wilson and James Flynn	False	The Door
2009	SHORT FILM (Live Action)	Patrik Eklund and Mathias Fjellström	False	Instead of Abracadabra
2009	SHORT FILM (Live Action)	Gregg Helvey	False	Kavi
2009	SHORT FILM (Live Action)	Luke Doolan and Drew Bailey	False	Miracle Fish
2009	SHORT FILM (Live Action)	Joachim Back and Tivi Magnusson	True	The New Tenants
2009	SOUND EDITING	Christopher Boyes and Gwendolyn Yates Whittle	False	Avatar
2009	SOUND EDITING	Paul N.J. Ottosson	True	The Hurt Locker
2009	SOUND EDITING	Wylie Stateman	False	Inglourious Basterds
2009	SOUND EDITING	Mark Stoeckinger and Alan Rankin	False	Star Trek
2009	SOUND EDITING	Michael Silvers and Tom Myers	False	Up
2009	SOUND MIXING	Christopher Boyes, Gary Summers, Andy Nelson and Tony Johnson	False	Avatar
2009	SOUND MIXING	Paul N.J. Ottosson and Ray Beckett	True	The Hurt Locker
2009	SOUND MIXING	Michael Minkler, Tony Lamberti and Mark Ulano	False	Inglourious Basterds
2009	SOUND MIXING	Anna Behlmer, Andy Nelson and Peter J. Devlin	False	Star Trek
2009	SOUND MIXING	Greg P. Russell, Gary Summers and Geoffrey Patterson	False	Transformers: Revenge of the Fallen
2009	VISUAL EFFECTS	Joe Letteri, Stephen Rosenbaum, Richard Baneham and Andrew R. Jones	True	Avatar
2009	VISUAL EFFECTS	Dan Kaufman, Peter Muyzers, Robert Habros and Matt Aitken	False	District 9
2009	VISUAL EFFECTS	Roger Guyett, Russell Earl, Paul Kavanagh and Burt Dalton	False	Star Trek
2009	WRITING (Adapted Screenplay)	Written by Neill Blomkamp and Terri Tatchell	False	District 9
2009	WRITING (Adapted Screenplay)	Screenplay by Nick Hornby	False	An Education
2009	WRITING (Adapted Screenplay)	Screenplay by Jesse Armstrong, Simon Blackwell, Armando Iannucci, Tony Roche	False	In the Loop
2009	WRITING (Adapted Screenplay)	Screenplay by Geoffrey Fletcher	True	Precious: Based on the Novel 'Push' by Sapphire
2009	WRITING (Adapted Screenplay)	Screenplay by Jason Reitman and Sheldon Turner	False	Up in the Air
2009	WRITING (Original Screenplay)	Written by Mark Boal	True	The Hurt Locker
2009	WRITING (Original Screenplay)	Written by Quentin Tarantino	False	Inglourious Basterds
2009	WRITING (Original Screenplay)	Written by Alessandro Camon & Oren Moverman	False	The Messenger
2009	WRITING (Original Screenplay)	Written by Joel Coen & Ethan Coen	False	A Serious Man
2009	WRITING (Original Screenplay)	Screenplay by Bob Peterson, Pete Docter; Story by Pete Docter, Bob Peterson, Tom McCarthy	False	Up
2009	IRVING G. THALBERG MEMORIAL AWARD	John Calley	True	
2010	ACTOR IN A LEADING ROLE	Javier Bardem	False	Biutiful
2010	ACTOR IN A LEADING ROLE	Jeff Bridges	False	True Grit
2010	ACTOR IN A LEADING ROLE	Jesse Eisenberg	False	The Social Network
2010	ACTOR IN A LEADING ROLE	Colin Firth	True	The King's Speech
2010	ACTOR IN A LEADING ROLE	James Franco	False	127 Hours
2010	ACTOR IN A SUPPORTING ROLE	Christian Bale	True	The Fighter
2010	ACTOR IN A SUPPORTING ROLE	John Hawkes	False	Winter's Bone
2010	ACTOR IN A SUPPORTING ROLE	Jeremy Renner	False	The Town
2010	ACTOR IN A SUPPORTING ROLE	Mark Ruffalo	False	The Kids Are All Right
2010	ACTOR IN A SUPPORTING ROLE	Geoffrey Rush	False	The King's Speech
2010	ACTRESS IN A LEADING ROLE	Annette Bening	False	The Kids Are All Right
2010	ACTRESS IN A LEADING ROLE	Nicole Kidman	False	Rabbit Hole
2010	ACTRESS IN A LEADING ROLE	Jennifer Lawrence	False	Winter's Bone
2010	ACTRESS IN A LEADING ROLE	Natalie Portman	True	Black Swan
2010	ACTRESS IN A LEADING ROLE	Michelle Williams	False	Blue Valentine
2010	ACTRESS IN A SUPPORTING ROLE	Amy Adams	False	The Fighter
2010	ACTRESS IN A SUPPORTING ROLE	Helena Bonham Carter	False	The King's Speech
2010	ACTRESS IN A SUPPORTING ROLE	Melissa Leo	True	The Fighter
2010	ACTRESS IN A SUPPORTING ROLE	Hailee Steinfeld	False	True Grit
2010	ACTRESS IN A SUPPORTING ROLE	Jacki Weaver	False	Animal Kingdom
2010	ANIMATED FEATURE FILM	Chris Sanders and Dean DeBlois	False	How to Train Your Dragon
2010	ANIMATED FEATURE FILM	Sylvain Chomet	False	The Illusionist
2010	ANIMATED FEATURE FILM	Lee Unkrich	True	Toy Story 3
2010	ART DIRECTION	Production Design: Robert Stromberg; Set Decoration: Karen O'Hara	True	Alice in Wonderland
2010	ART DIRECTION	Production Design: Stuart Craig; Set Decoration: Stephenie McMillan	False	Harry Potter and the Deathly Hallows Part 1
2010	ART DIRECTION	Production Design: Guy Hendrix Dyas; Set Decoration: Larry Dias and Doug Mowat	False	Inception
2010	ART DIRECTION	Production Design: Eve Stewart; Set Decoration: Judy Farr	False	The King's Speech
2010	ART DIRECTION	Production Design: Jess Gonchor; Set Decoration: Nancy Haigh	False	True Grit
2010	CINEMATOGRAPHY	Matthew Libatique	False	Black Swan
2010	CINEMATOGRAPHY	Wally Pfister	True	Inception
2010	CINEMATOGRAPHY	Danny Cohen	False	The King's Speech
2010	CINEMATOGRAPHY	Jeff Cronenweth	False	The Social Network
2010	CINEMATOGRAPHY	Roger Deakins	False	True Grit
2010	COSTUME DESIGN	Colleen Atwood	True	Alice in Wonderland
2010	COSTUME DESIGN	Antonella Cannarozzi	False	I Am Love
2010	COSTUME DESIGN	Jenny Beavan	False	The King's Speech
2010	COSTUME DESIGN	Sandy Powell	False	The Tempest
2010	COSTUME DESIGN	Mary Zophres	False	True Grit
2010	DIRECTING	Darren Aronofsky	False	Black Swan
2010	DIRECTING	David O. Russell	False	The Fighter
2010	DIRECTING	Tom Hooper	True	The King's Speech
2010	DIRECTING	David Fincher	False	The Social Network
2010	DIRECTING	Joel Coen and Ethan Coen	False	True Grit
2010	DOCUMENTARY (Feature)	Banksy and Jaimie D'Cruz	False	Exit through the Gift Shop
2010	DOCUMENTARY (Feature)	Josh Fox and Trish Adlesic	False	Gasland
2010	DOCUMENTARY (Feature)	Charles Ferguson and Audrey Marrs	True	Inside Job
2010	DOCUMENTARY (Feature)	Tim Hetherington and Sebastian Junger	False	Restrepo
2010	DOCUMENTARY (Feature)	Lucy Walker and Angus Aynsley	False	Waste Land
2010	DOCUMENTARY (Short Subject)	Jed Rothstein	False	Killing in the Name
2010	DOCUMENTARY (Short Subject)	Sara Nesson and Mitchell W. Block	False	Poster Girl
2010	DOCUMENTARY (Short Subject)	Karen Goodman and Kirk Simon	True	Strangers No More
2010	DOCUMENTARY (Short Subject)	Jennifer Redfearn and Tim Metzger	False	Sun Come Up
2010	DOCUMENTARY (Short Subject)	Ruby Yang and Thomas Lennon	False	The Warriors of Qiugang
2010	FILM EDITING	Andrew Weisblum	False	Black Swan
2010	FILM EDITING	Pamela Martin	False	The Fighter
2010	FILM EDITING	Tariq Anwar	False	The King's Speech
2010	FILM EDITING	Jon Harris	False	127 Hours
2010	FILM EDITING	Angus Wall and Kirk Baxter	True	The Social Network
2010	FOREIGN LANGUAGE FILM	Mexico	False	Biutiful
2010	FOREIGN LANGUAGE FILM	Greece	False	Dogtooth
2010	FOREIGN LANGUAGE FILM	Denmark	True	In a Better World
2010	FOREIGN LANGUAGE FILM	Canada	False	Incendies
2010	FOREIGN LANGUAGE FILM	Algeria	False	Outside the Law (Hors-la-loi)
2010	MAKEUP	Adrien Morot	False	Barney's Version
2010	MAKEUP	Edouard F. Henriques, Gregory Funk and Yolanda Toussieng	False	The Way Back
2010	MAKEUP	Rick Baker and Dave Elsey	True	The Wolfman
2010	MUSIC (Original Score)	John Powell	False	How to Train Your Dragon
2010	MUSIC (Original Score)	Hans Zimmer	False	Inception
2010	MUSIC (Original Score)	Alexandre Desplat	False	The King's Speech
2010	MUSIC (Original Score)	A.R. Rahman	False	127 Hours
2010	MUSIC (Original Score)	Trent Reznor and Atticus Ross	True	The Social Network
2010	MUSIC (Original Song)	Music and Lyric by Tom Douglas, Troy Verges and Hillary Lindsey	False	Country Strong
2010	MUSIC (Original Song)	Music by Alan Menken; Lyric by Glenn Slater	False	Tangled
2010	MUSIC (Original Song)	Music by A.R. Rahman; Lyric by Dido and Rollo Armstrong	False	127 Hours
2010	MUSIC (Original Song)	Music and Lyric by Randy Newman	True	Toy Story 3
2010	BEST PICTURE	Mike Medavoy, Brian Oliver and Scott Franklin, Producers	False	Black Swan
2010	BEST PICTURE	David Hoberman, Todd Lieberman and Mark Wahlberg, Producers	False	The Fighter
2010	BEST PICTURE	Emma Thomas and Christopher Nolan, Producers	False	Inception
2010	BEST PICTURE	Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers	False	The Kids Are All Right
2010	BEST PICTURE	Iain Canning, Emile Sherman and Gareth Unwin, Producers	True	The King's Speech
2010	BEST PICTURE	Christian Colson, Danny Boyle and John Smithson, Producers	False	127 Hours
2010	BEST PICTURE	Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers	False	The Social Network
2010	BEST PICTURE	Darla K. Anderson, Producer	False	Toy Story 3
2010	BEST PICTURE	Scott Rudin, Ethan Coen and Joel Coen, Producers	False	True Grit
2010	BEST PICTURE	Anne Rosellini and Alix Madigan-Yorkin, Producers	False	Winter's Bone
2010	SHORT FILM (Animated)	Teddy Newton	False	Day & Night
2010	SHORT FILM (Animated)	Jakob Schuh and Max Lang	False	The Gruffalo
2010	SHORT FILM (Animated)	Geefwee Boedoe	False	Let's Pollute
2010	SHORT FILM (Animated)	Shaun Tan and Andrew Ruhemann	True	The Lost Thing
2010	SHORT FILM (Animated)	Bastien Dubois	False	Madagascar, carnet de voyage (Madagascar, a Journey Diary)
2010	SHORT FILM (Live Action)	Tanel Toom	False	The Confession
2010	SHORT FILM (Live Action)	Michael Creagh	False	The Crush
2010	SHORT FILM (Live Action)	Luke Matheny	True	God of Love
2010	SHORT FILM (Live Action)	Ivan Goldschmidt	False	Na Wewe
2010	SHORT FILM (Live Action)	Ian Barnes and Samantha Waite	False	Wish 143
2010	SOUND EDITING	Richard King	True	Inception
2010	SOUND EDITING	Tom Myers and Michael Silvers	False	Toy Story 3
2010	SOUND EDITING	Gwendolyn Yates Whittle and Addison Teague	False	Tron: Legacy
2010	SOUND EDITING	Skip Lievsay and Craig Berkey	False	True Grit
2010	SOUND EDITING	Mark P. Stoeckinger	False	Unstoppable
2010	SOUND MIXING	Lora Hirschberg, Gary A. Rizzo and Ed Novick	True	Inception
2010	SOUND MIXING	Paul Hamblin, Martin Jensen and John Midgley	False	The King's Speech
2010	SOUND MIXING	Jeffrey J. Haboush, Greg P. Russell, Scott Millan and William Sarokin	False	Salt
2010	SOUND MIXING	Ren Klyce, David Parker, Michael Semanick and Mark Weingarten	False	The Social Network
2010	SOUND MIXING	Skip Lievsay, Craig Berkey, Greg Orloff and Peter F. Kurland	False	True Grit
2010	VISUAL EFFECTS	Ken Ralston, David Schaub, Carey Villegas and Sean Phillips	False	Alice in Wonderland
2010	VISUAL EFFECTS	Tim Burke, John Richardson, Christian Manz and Nicolas Aithadi	False	Harry Potter and the Deathly Hallows Part 1
2010	VISUAL EFFECTS	Michael Owens, Bryan Grill, Stephan Trojansky and Joe Farrell	False	Hereafter
2010	VISUAL EFFECTS	Paul Franklin, Chris Corbould, Andrew Lockley and Peter Bebb	True	Inception
2010	VISUAL EFFECTS	Janek Sirrs, Ben Snow, Ged Wright and Daniel Sudick	False	Iron Man 2
2010	WRITING (Adapted Screenplay)	Screenplay by Danny Boyle & Simon Beaufoy	False	127 Hours
2010	WRITING (Adapted Screenplay)	Screenplay by Aaron Sorkin	True	The Social Network
2010	WRITING (Adapted Screenplay)	Screenplay by Michael Arndt; Story by John Lasseter, Andrew Stanton and Lee Unkrich	False	Toy Story 3
2010	WRITING (Adapted Screenplay)	Written for the screen by Joel Coen & Ethan Coen	False	True Grit
2010	WRITING (Adapted Screenplay)	Adapted for the screen by Debra Granik & Anne Rosellini	False	Winter's Bone
